Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.9375,0.09682458365518543,0.9473809523809524,0.08013138481393885,0.9800000000000001,0.024494897427831747,0.9775,0.027556759606310766
DeepSets,0.9675,0.04153311931459037,0.9629166666666666,0.05093568929978708,0.93,0.06782329983125267,0.9091666666666667,0.09321234717925876
GraphSetConv,0.99,0.019999999999999976,0.9887499999999999,0.02250000000000001,1.0,0.0,1.0,0.0
