Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC
SetTransformer,0.8643017787688718,0.45642792969753687,0.7873229333333333,0.35083837389011835
DeepSets,0.8848506158095443,0.516593035846286,0.8789888888888889,0.5104787747176538
GraphSetConv,0.9113464725831333,0.6003782350346898,0.8757025333333333,0.5067963237359282
