Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.9970588235294118,0.00588235294117645,0.9993271818531333,0.0013456362937331436,0.9617424242424242,0.03359060496575054,0.9910318499949662,0.008293657200682859
DeepSets,0.9970588235294118,0.00588235294117645,0.9993271818531333,0.0013456362937331436,0.9878787878787879,0.012766893595721744,0.9970627041606532,0.003054149580920919
GraphSetConv,1.0,0.0,1.0,0.0,0.984848484848485,0.017108469379751825,0.9959213179987547,0.004782460303159626
