Model,Val_AUROC_Mean,Val_AUROC_Std,Val_AUPRC_Mean,Val_AUPRC_Std,Test_AUROC_Mean,Test_AUROC_Std,Test_AUPRC_Mean,Test_AUPRC_Std
SetTransformer,0.9711219879518073,0.013215629609746189,0.9786969120757509,0.01066070976700538,0.94357588155075,0.012508439779302782,0.9614538852393848,0.009211245086910676
DeepSets,0.977597891566265,0.009219401769857367,0.982909599788399,0.006940791524479872,0.9486119228521332,0.016178749689269568,0.9645847535090404,0.01073368545147836
GraphSetConv,0.9696159638554217,0.009800445298286628,0.9694745580510433,0.02438222612219814,0.905732515098383,0.022950651232059405,0.9306840214940155,0.01424912160734608
