Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC,Final Train Loss
SetTransformer,0.8733333333333333,0.8511533753929204,0.8478525473830637,0.8234635638717189,0.4459580318316033
DeepSets,0.8814035087719299,0.8435864530105989,0.8068162058772388,0.7559630617795756,0.4229999082653146
GraphSetConv,0.9257894736842105,0.9166228809853463,0.8542862110937228,0.7680626110628196,0.20851985985217125
