Model,Best Val AUROC,Best Val AUPRC,Test AUROC,Test AUPRC
SetTransformer,0.9733033119828276,0.8256287063849518,0.9516972222222222,0.7242518483823919
DeepSets,0.9800649672595718,0.8627555731411519,0.9771133333333335,0.8423077284770117
GraphSetConv,0.9813816708861346,0.8818240060655012,0.9716466666666668,0.8398684742821683
